Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
59,60,RL,4.204692619390966,9.52390946537981,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,0,0,1410,1410,GasA,Ex,Y,7.2633296174768365,1519,7.988203597022576,0,3,1,3,0.6931471805599453,Gd,10,Typ,1,3,641,Y,192,0,37,10,2006,New,Partial,12.991753427493052,1,1,0,0,1
60,20,RL,4.110873864173311,8.881975184248867,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,632,0,148,780,GasA,Ex,Y,6.660575149839686,0,6.660575149839686,0,1,0,2,0.6931471805599453,TA,4,Typ,0,1,352,Y,196,0,0,1,2008,WD,Normal,11.73526869611367,1,1,1,0,1
61,20,RL,4.1588830833596715,9.47830431356186,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,941,0,217,1158,GasA,Ex,Y,7.055312843339752,0,7.055312843339752,1,1,1,3,0.6931471805599453,Gd,5,Typ,0,2,576,Y,0,50,0,5,2006,New,Partial,11.970350312009105,1,1,1,1,0
62,75,RM,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,0,0,530,530,GasA,TA,N,6.366470447731438,530,7.013915474810528,0,1,0,3,0.6931471805599453,Fa,6,Typ,0,1,288,N,0,0,144,3,2007,WD,Normal,11.522875795823397,1,1,0,1,1
63,120,RL,3.8066624897703196,8.770749549138642,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,24,0,1346,1370,GasA,Ex,Y,7.223295679562314,0,7.223295679562314,0,2,0,2,0.6931471805599453,Gd,6,Typ,1,2,484,Y,120,49,0,10,2007,WD,Normal,12.218495165528731,1,1,1,0,0
64,70,RM,3.9318256327243257,9.239996256883693,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,0,0,576,576,GasA,Gd,Y,6.805722553416985,808,7.444833273892193,0,2,0,3,0.6931471805599453,TA,9,Typ,0,2,480,Y,12,11,64,4,2010,WD,Normal,11.84939770159144,1,1,0,0,0
65,60,RL,4.2633832685897595,9.145908511816794,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,739,0,318,1057,GasA,Ex,Y,6.964135612418245,977,7.618251097876695,1,2,1,3,0.6931471805599453,Gd,8,Typ,0,2,645,Y,576,36,0,2,2009,WD,Normal,12.299107511497363,1,1,0,0,0
66,60,RL,4.343805421853684,9.16868469670735,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1143,1143,GasA,Ex,Y,7.042286171939743,1330,7.813591552952433,0,2,1,4,0.6931471805599453,Gd,9,Typ,1,3,852,Y,192,151,0,10,2007,WD,Normal,12.666657052859417,1,1,0,0,0
67,20,RL,4.2633832685897595,9.898525260706313,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,912,0,1035,1947,GasA,TA,Y,7.699842407396986,0,7.699842407396986,1,2,0,3,0.6931471805599453,TA,7,Min1,1,2,576,Y,301,0,0,7,2010,WD,Normal,12.100712129872347,1,1,1,0,1
68,20,RL,4.290459441148391,9.274816391160547,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1013,0,440,1453,GasA,Ex,Y,7.299797366758161,0,7.299797366758161,1,2,0,3,0.6931471805599453,Gd,7,Typ,0,2,558,Y,144,29,0,6,2007,WD,Normal,12.328290278254423,1,1,1,0,0
69,30,RM,3.871201010907891,8.435766192720509,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,0,0,747,747,GasA,TA,Y,6.617402977974478,0,6.617402977974478,0,1,0,2,0.6931471805599453,TA,4,Typ,0,1,220,Y,0,0,0,6,2010,WD,Normal,11.289781913656018,1,1,1,1,1
70,50,RL,4.406719247264253,9.654641503869545,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,Gd,TA,CBlock,603,0,701,1304,GasW,TA,Y,7.173958319756794,983,7.7354333524996886,0,2,0,3,0.6931471805599453,TA,7,Typ,1,2,667,Y,0,21,114,7,2006,WD,Normal,12.323855681186558,1,1,0,1,0
71,20,RL,4.564348191467836,9.521641310026597,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,1880,0,343,2223,GasA,Ex,Y,7.707062655370473,0,7.707062655370473,1,2,0,3,0.6931471805599453,TA,8,Typ,2,2,516,Y,300,0,0,2,2007,WD,Normal,12.404923504275338,1,1,1,0,1
72,20,RL,4.248495242049359,8.935903526274423,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,565,0,280,845,GasA,TA,Y,6.740519359606223,0,6.740519359606223,1,1,0,2,0.6931471805599453,TA,4,Typ,0,2,360,Y,0,0,0,6,2007,WD,Normal,11.771436160121729,1,1,1,1,1
73,60,RL,4.31748811353631,9.224440496354964,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,832,832,GasA,Gd,Y,6.786716950605081,833,7.449498005382849,0,2,1,3,0.6931471805599453,TA,7,Typ,1,2,427,Y,0,94,0,12,2009,WD,Normal,12.128111104060462,1,1,0,1,0
74,20,RL,4.454347296253507,9.23024103368252,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,320,362,404,1086,GasA,Gd,Y,6.99117688712121,0,6.99117688712121,1,1,0,3,0.6931471805599453,TA,6,Typ,0,2,490,Y,0,0,0,5,2010,WD,Normal,11.883799128308773,1,1,1,1,1
75,50,RM,4.110873864173311,8.66406026722579,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,0,0,840,840,GasA,Gd,N,6.734591659972948,765,7.381501894506707,0,2,0,3,1.0986122886681098,TA,8,Typ,0,1,379,Y,0,0,202,5,2010,WD,Normal,11.584315461056901,1,1,0,1,1
76,180,RM,3.091042453358316,7.3758821482150125,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,462,0,0,462,GasA,TA,Y,6.267200548541362,462,6.8966943316227125,1,1,0,2,0.6931471805599453,TA,5,Typ,0,1,297,Y,120,101,0,11,2009,WD,Normal,11.418614785498987,1,1,0,0,0
77,20,RL,4.2633832685897595,9.04499391938819,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,228,0,724,952,GasA,Ex,Y,6.859614903654202,0,6.859614903654202,0,1,0,2,0.6931471805599453,TA,4,Typ,0,1,283,Y,0,0,0,4,2008,WD,Normal,11.818570237796182,1,1,1,1,1
78,50,RM,3.9318256327243257,9.063694791634697,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,336,41,295,672,GasA,TA,Y,6.9782137426306985,213,7.1592919047975645,1,1,0,2,0.6931471805599453,TA,6,Min1,0,1,240,Y,0,0,0,1,2008,WD,Normal,11.751942365440728,1,1,0,1,1
79,90,RL,4.290459441148391,9.285355075781629,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,0,0,1768,1768,GasA,TA,N,7.478169694159785,0,7.478169694159785,0,2,0,4,1.0986122886681098,TA,8,Typ,0,0,0,Y,0,0,0,4,2010,WD,Normal,11.824079893607152,0,1,1,1,1
80,50,RM,4.110873864173311,9.25349564229011,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,0,0,440,440,GasA,Gd,Y,6.52649485957079,548,7.115582126184454,0,1,1,2,0.6931471805599453,TA,5,Typ,0,2,440,Y,74,0,128,5,2009,WD,Normal,11.608235644774552,1,1,0,0,1
81,60,RL,4.61512051684126,9.472781556562168,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,448,0,448,896,GasA,TA,Y,7.075808863978387,960,7.669961995473577,0,2,1,4,0.6931471805599453,Gd,8,Typ,1,1,509,Y,0,72,0,6,2009,WD,Normal,12.173032791451973,1,1,0,1,0
82,120,RM,3.4965075614664802,8.412054873292933,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,Gd,PConc,1201,0,36,1237,GasA,Ex,Y,7.198931240688173,0,7.198931240688173,1,2,0,2,0.6931471805599453,TA,5,Typ,0,2,405,Y,0,199,0,3,2006,WD,Normal,11.941455846009388,1,1,1,1,0
83,20,RL,4.3694478524670215,9.230829038403499,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,33,0,1530,1563,GasA,Ex,Y,7.355001921105257,0,7.355001921105257,0,2,0,3,0.6931471805599453,Gd,6,Typ,1,3,758,Y,144,99,0,10,2008,WD,Normal,12.409013489526863,1,1,1,0,0
84,20,RL,4.394449154672439,9.09301972939964,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,0,0,1065,1065,GasA,Gd,Y,6.97166860472579,0,6.97166860472579,0,1,1,3,0.6931471805599453,TA,6,Typ,0,2,461,Y,74,0,0,7,2007,COD,Normal,11.747997587149712,1,1,1,0,1
85,80,RL,4.2633832685897595,9.051461866908694,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,0,0,384,384,GasA,Gd,Y,6.690842277418564,670,7.29641326877392,0,2,1,3,0.6931471805599453,TA,7,Typ,1,2,400,Y,120,72,0,5,2009,WD,Normal,12.034691028774553,1,1,0,0,0
86,60,RL,4.804021044733257,9.684086987500752,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,0,0,1288,1288,GasA,Ex,Y,7.171656822768514,1116,7.790696031174738,0,2,1,4,0.6931471805599453,Gd,9,Typ,1,2,462,Y,127,82,0,4,2006,WD,Normal,12.468436909997665,1,1,0,0,0
87,60,RL,4.812184355372417,9.385301574363845,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,684,684,GasA,Ex,Y,6.529418838262226,876,7.353081920515432,0,2,1,3,0.6931471805599453,Gd,6,Typ,1,2,400,Y,100,38,0,3,2009,WD,Normal,12.066810578196666,1,1,0,0,0
88,160,FV,3.713572066704308,8.281977058867758,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,612,612,GasA,Ex,Y,6.418364935936212,612,7.110696122978827,0,2,1,2,0.6931471805599453,Gd,4,Typ,0,2,528,Y,0,234,0,6,2009,New,Partial,12.010665849187564,1,1,0,1,0
89,50,C (all),4.663439094112067,9.044403844431551,Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,Fa,Fa,CBlock,0,0,1013,1013,GasA,TA,N,6.921658184151129,0,7.3310603052186325,0,1,0,2,0.6931471805599453,Fa,6,Typ,0,0,0,N,0,0,156,10,2009,ConLD,Abnorml,11.350406535472453,0,1,1,1,1
90,20,RL,4.110873864173311,8.996032669324372,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,588,0,402,990,GasA,Ex,Y,6.898714534329988,0,6.898714534329988,1,1,0,3,0.6931471805599453,TA,5,Typ,0,0,0,Y,0,0,0,8,2007,WD,Normal,11.724805824005728,0,1,1,1,1
91,20,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,Slab,0,0,0,0,GasA,TA,Y,6.947937068614969,0,6.947937068614969,0,1,0,2,0.6931471805599453,TA,4,Typ,0,2,420,Y,0,29,0,7,2006,WD,Normal,11.607326140391713,1,0,1,1,0
92,20,RL,4.454347296253507,9.04793908261736,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,600,0,635,1235,GasA,TA,Y,7.119635638017636,0,7.119635638017636,0,1,0,2,0.6931471805599453,TA,6,Typ,0,2,480,Y,0,0,0,12,2006,WD,Abnorml,11.498826540590727,1,1,1,1,1
93,30,RL,4.394449154672439,9.500095294588894,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,713,0,163,876,GasA,Ex,Y,6.872128101338986,0,6.872128101338986,1,1,0,2,0.6931471805599453,TA,5,Typ,0,2,432,Y,0,0,44,8,2009,WD,Normal,12.004568269319446,1,1,1,1,1
94,190,C (all),4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,1046,0,168,1214,GasW,Ex,N,7.13966033596492,1031,7.73718007783463,0,2,0,4,1.0986122886681098,TA,9,Typ,1,2,506,Y,0,0,0,11,2007,WD,Normal,11.804848531679264,1,1,0,1,1
95,60,RL,4.248495242049359,9.141847375530883,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,648,0,176,824,GasA,Ex,Y,6.80903930604298,881,7.488293515159428,1,2,1,3,0.6931471805599453,Gd,7,Typ,0,2,684,Y,0,162,0,5,2007,WD,Normal,12.229545001715316,1,1,0,1,0
96,60,RL,4.2633832685897595,9.186662244621605,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,Ex,Gd,PConc,310,0,370,680,GasA,Gd,Y,6.523562306149512,790,7.293697720601438,0,2,1,3,0.6931471805599453,TA,6,Typ,1,2,420,Y,232,63,0,4,2009,WD,Normal,12.128111104060462,1,1,0,0,0
97,20,RL,4.3694478524670215,9.236495329453033,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,1162,0,426,1588,GasA,Ex,Y,7.370860166536716,0,7.370860166536716,0,2,0,3,0.6931471805599453,Gd,6,Typ,0,2,472,Y,158,29,0,8,2006,WD,Normal,12.273731294003989,1,1,1,0,0
98,20,RL,4.30406509320417,9.298534382712099,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,520,0,440,960,GasA,TA,Y,6.8679744089702925,0,6.8679744089702925,1,1,0,3,0.6931471805599453,TA,6,Typ,0,1,432,P,120,0,0,5,2007,WD,Normal,11.458997122944673,1,1,1,0,1
99,30,RL,4.454347296253507,9.271059107010888,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,108,0,350,458,GasA,Fa,N,6.728628613084702,0,6.728628613084702,0,1,0,2,0.6931471805599453,TA,5,Typ,0,1,366,Y,0,0,77,5,2010,COD,Abnorml,11.326595886778735,1,1,1,1,1
100,20,RL,4.356708826689592,9.140025198061156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,569,0,381,950,GasA,Fa,Y,7.111512116496157,0,7.111512116496157,1,1,1,3,0.6931471805599453,TA,6,Typ,0,0,0,Y,352,0,0,1,2010,WD,Normal,11.76718001130949,0,1,1,0,1
101,20,RL,4.2633832685897595,9.268986567408916,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,1200,0,410,1610,GasA,Gd,Y,7.384610383176974,0,7.384610383176974,1,2,0,3,0.6931471805599453,Gd,6,Typ,2,2,480,Y,168,68,0,2,2010,WD,Normal,12.230765258120545,1,1,1,0,0
102,60,RL,4.356708826689592,9.127719343287845,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,0,0,741,741,GasA,TA,Y,6.885509670034818,755,7.457609289715606,0,2,1,3,0.6931471805599453,Gd,7,Typ,1,2,476,Y,192,46,0,6,2010,WD,Normal,12.089538829274222,1,1,0,0,0
103,90,RL,4.174387269895637,8.856376036730422,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,TA,Fa,Slab,0,0,0,0,GasA,TA,Y,7.336936913707618,0,7.336936913707618,0,2,0,4,1.0986122886681098,TA,8,Typ,0,2,410,Y,0,0,0,6,2009,WD,Alloca,11.686576205316552,1,0,1,1,1
104,20,RL,4.553876891600541,9.249849505070895,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1226,1226,GasA,Ex,Y,7.112327444710911,0,7.112327444710911,0,2,0,3,0.6931471805599453,Gd,6,Typ,0,3,740,Y,0,36,0,5,2010,WD,Normal,12.200557464842063,1,1,1,1,0
105,50,RM,4.2633832685897595,8.95660873889395,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,TA,Fa,PConc,224,0,816,1040,GasA,Ex,Y,7.112327444710911,592,7.506042178518122,0,1,1,4,0.6931471805599453,TA,7,Typ,2,1,240,Y,0,0,0,6,2007,WD,Normal,12.040608205802641,1,1,0,1,1
106,60,FV,4.330733340286331,9.145908511816794,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,0,0,1053,1053,GasA,Ex,Y,6.960347729101308,939,7.597396320212795,0,2,1,3,0.6931471805599453,Gd,9,Typ,1,2,648,Y,140,45,0,8,2008,WD,Normal,12.429216196844383,1,1,0,0,0
107,30,RM,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,0,0,641,641,GasA,Gd,Y,6.954638864880987,0,6.954638864880987,0,1,0,2,0.6931471805599453,TA,6,Typ,0,1,273,N,0,0,0,8,2007,WD,Normal,11.512925464970229,1,1,1,1,1
108,20,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,104,169,516,789,GasA,Ex,Y,6.672032945461067,0,6.672032945461067,0,1,0,2,0.6931471805599453,TA,5,Typ,0,1,250,Y,0,0,0,4,2008,WD,Partial,11.652687407345388,1,1,1,1,1
109,50,RM,4.454347296253507,9.04793908261736,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,0,0,793,793,GasW,TA,N,6.905753276311464,520,7.325148957955575,0,2,0,3,0.6931471805599453,Fa,7,Typ,0,0,0,N,0,0,144,8,2007,WD,Normal,11.652687407345388,0,1,0,1,1
110,20,RL,4.663439094112067,9.371778717853713,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,705,0,1139,1844,GasA,Ex,Y,7.520234556474628,0,7.520234556474628,0,2,0,3,0.6931471805599453,TA,7,Typ,1,2,546,Y,0,122,0,1,2010,COD,Normal,12.154779351142624,1,1,1,1,0
111,50,RL,4.330733340286331,9.161780181360806,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,444,0,550,994,GasA,Gd,Y,7.104144092987527,639,7.526178913346146,0,2,0,4,0.6931471805599453,TA,7,Typ,0,1,325,Y,182,0,0,10,2006,WD,Normal,11.82700601127654,1,1,0,0,1
112,80,RL,4.2633832685897595,8.955577146281511,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,250,0,134,384,GasA,Ex,Y,6.652863029353347,656,7.266128779556451,0,2,1,3,0.6931471805599453,TA,7,Typ,1,2,400,Y,180,0,0,4,2010,WD,Normal,12.100712129872347,1,1,0,0,1
113,60,RL,4.356708826689592,9.20693457884135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,984,0,280,1264,GasA,Ex,Y,7.1569563646156364,1414,7.89989532313973,1,2,1,4,0.6931471805599453,Ex,10,Typ,1,3,792,Y,120,184,0,10,2007,New,Partial,12.858319703517948,1,1,0,0,0
114,20,RL,4.2633832685897595,9.952325334619427,Pave,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,TA,Gd,CBlock,35,869,905,1809,GasA,TA,Y,7.723120092266331,0,7.723120092266331,1,2,0,3,0.6931471805599453,Gd,7,Typ,2,2,450,Y,166,120,192,10,2007,COD,Abnorml,12.287652632522597,1,1,1,0,0
115,70,RL,4.127134385045092,8.890135107818843,Pave,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,774,150,104,1028,GasA,Ex,Y,7.270312886079025,884,7.749753406274437,1,2,1,3,0.6931471805599453,Gd,9,Typ,1,1,180,Y,224,0,0,7,2007,WD,Normal,12.46651198158808,1,1,0,0,1
116,160,FV,3.5553480614894135,8.080546965824498,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,419,0,310,729,GasA,Gd,Y,6.593044534142437,729,7.285506548522785,0,2,1,2,0.6931471805599453,TA,5,Typ,1,2,440,Y,0,32,0,6,2007,WD,Normal,12.078239274020289,1,1,0,1,0
117,20,RL,4.2633832685897595,9.360224821513475,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,170,670,252,1092,GasA,TA,Y,6.996681488176539,0,6.996681488176539,0,1,0,3,0.6931471805599453,TA,6,Typ,1,1,288,Y,0,20,144,9,2009,WD,Normal,11.842229212112828,1,1,1,1,0
118,20,RL,4.31748811353631,9.052164937010307,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,0,0,1125,1125,GasA,Gd,Y,7.026426808699636,0,7.026426808699636,0,1,1,2,0.6931471805599453,TA,5,Typ,0,2,430,Y,80,64,0,4,2007,New,Partial,11.951180395901384,1,1,1,0,0
