MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,YrSold,SaleType,SaleCondition,hasGarage,hasBasement,has2ndFlr,hasWoodDeck,hasOpenPorch
4,3,4.3694478524670215,9.230829038403499,1,3,3,4,21,2,2,0,2,8,4,2007,2007,1,1,12,13,3,468.0,3,4,2,33,0,1530,1563,1,0,1,4,7.355001921105257,0,7.355001921105257,0,2,0,3,0.6931471805599453,2,6,6,1,3,758,2,144,99,0,1,2,8,4,1,1,1,0,0
4,3,4.394449154672439,9.09301972939964,1,0,3,4,12,2,2,0,2,5,4,1960,1960,1,1,8,8,0,66.0,3,4,1,0,0,1065,1065,1,2,1,4,6.97166860472579,0,6.97166860472579,0,1,1,3,0.6931471805599453,3,6,6,0,2,461,2,74,0,0,9,1,0,4,1,1,1,0,1
12,3,4.2633832685897595,9.051461866908694,1,0,3,4,8,2,2,0,7,7,4,1995,1996,1,1,6,6,1,22.0,3,4,2,0,0,384,384,1,2,1,4,6.690842277418564,670,7.29641326877392,0,2,1,3,0.6931471805599453,3,7,6,1,2,400,2,120,72,0,7,3,8,4,1,1,0,0,0
9,3,4.804021044733257,9.684086987500752,1,3,3,0,15,2,2,0,5,8,4,1991,1992,3,1,6,6,1,284.0,2,4,1,0,0,1288,1288,1,0,1,4,7.171656822768514,1116,7.790696031174738,0,2,1,4,0.6931471805599453,2,9,6,1,2,462,2,127,82,0,6,0,8,4,1,1,0,0,0
9,3,4.812184355372417,9.385301574363845,1,1,3,4,8,2,2,0,5,6,4,2005,2005,1,1,12,13,2,0.0,2,4,2,0,0,684,684,1,0,1,4,6.529418838262226,876,7.353081920515432,0,2,1,3,0.6931471805599453,2,6,6,1,2,400,2,100,38,0,5,3,8,4,1,1,0,0,0
1,1,3.713572066704308,8.281977058867758,1,3,3,0,21,2,2,4,5,6,4,2009,2009,1,1,12,13,3,76.0,2,4,2,0,0,612,612,1,0,1,4,6.418364935936212,612,7.110696122978827,0,2,1,2,0.6931471805599453,2,4,6,0,2,528,2,0,234,0,8,3,6,5,1,1,0,1,0
8,0,4.663439094112067,9.044403844431551,1,0,3,0,9,1,1,0,0,3,1,1915,1982,3,1,9,10,2,0.0,1,1,1,0,0,1013,1013,1,4,0,4,6.921658184151129,0,7.3310603052186325,0,1,0,2,0.6931471805599453,1,6,6,0,0,0,0,0,0,156,1,3,3,0,0,1,1,1,1
4,3,4.110873864173311,8.996032669324372,1,3,3,4,5,2,2,0,2,4,4,1994,1995,1,1,12,13,2,0.0,3,4,2,588,0,402,990,1,0,1,4,6.898714534329988,0,6.898714534329988,1,1,0,3,0.6931471805599453,3,5,6,0,0,0,2,0,0,0,10,1,8,4,0,1,1,1,1
4,3,4.110873864173311,8.881975184248867,1,3,3,4,12,2,2,0,2,4,4,1950,1950,1,1,3,14,2,0.0,3,4,3,0,0,0,0,1,4,1,0,6.947937068614969,0,6.947937068614969,0,1,0,2,0.6931471805599453,3,4,6,0,2,420,2,0,29,0,9,0,8,4,1,0,1,1,0
4,3,4.454347296253507,9.04793908261736,1,3,3,4,12,2,2,0,2,5,2,1961,1961,3,1,6,6,0,203.0,3,4,1,600,0,635,1235,1,4,1,4,7.119635638017636,0,7.119635638017636,0,1,0,2,0.6931471805599453,3,6,6,0,2,480,2,0,0,0,3,0,8,0,1,1,1,1,1
5,3,4.394449154672439,9.500095294588894,1,0,1,4,6,2,2,0,2,5,6,1921,2006,1,1,13,14,2,0.0,3,2,0,713,0,163,876,1,0,1,4,6.872128101338986,0,6.872128101338986,1,1,0,2,0.6931471805599453,3,5,6,0,2,432,2,0,0,44,10,3,8,4,1,1,1,1,1
3,0,4.110873864173311,8.881975184248867,1,3,3,0,17,2,2,1,4,6,5,1910,1998,3,1,8,8,2,0.0,3,4,0,1046,0,168,1214,2,0,0,4,7.13966033596492,1031,7.73718007783463,0,2,0,4,1.0986122886681098,3,9,6,1,2,506,2,0,0,0,2,1,8,4,1,1,0,1,1
9,3,4.248495242049359,9.141847375530883,1,0,3,4,5,2,2,0,5,6,4,1997,1997,1,1,12,13,2,0.0,3,2,2,648,0,176,824,1,0,1,4,6.80903930604298,881,7.488293515159428,1,2,1,3,0.6931471805599453,2,7,6,0,2,684,2,0,162,0,7,1,8,4,1,1,0,1,0
9,3,4.2633832685897595,9.186662244621605,1,1,3,0,8,2,2,0,5,6,7,1993,1993,1,1,12,13,1,68.0,0,2,2,310,0,370,680,1,2,1,4,6.523562306149512,790,7.293697720601438,0,2,1,3,0.6931471805599453,3,6,6,1,2,420,2,232,63,0,6,3,8,4,1,1,0,0,0
4,3,4.3694478524670215,9.236495329453033,1,0,3,4,5,2,2,0,2,7,4,1999,1999,1,1,12,13,1,183.0,2,4,2,1162,0,426,1588,1,0,1,4,7.370860166536716,0,7.370860166536716,0,2,0,3,0.6931471805599453,2,6,6,0,2,472,2,158,29,0,10,0,8,4,1,1,1,0,0
4,3,4.30406509320417,9.298534382712099,1,3,1,4,7,2,2,0,2,4,4,1965,1965,3,1,6,6,1,48.0,3,4,1,520,0,440,960,1,4,1,1,6.8679744089702925,0,6.8679744089702925,1,1,0,3,0.6931471805599453,3,6,6,0,1,432,1,120,0,0,7,1,8,4,1,1,1,0,1
5,3,4.454347296253507,9.271059107010888,1,3,3,0,7,2,2,0,2,5,4,1920,1950,1,1,13,14,2,0.0,3,4,0,108,0,350,458,1,1,0,4,6.728628613084702,0,6.728628613084702,0,1,0,2,0.6931471805599453,3,5,6,0,1,366,2,0,0,77,7,4,0,0,1,1,1,1,1
4,3,4.356708826689592,9.140025198061156,1,0,3,4,12,2,2,0,2,4,4,1959,1959,1,1,9,10,2,0.0,3,4,1,569,0,381,950,1,1,1,4,7.111512116496157,0,7.111512116496157,1,1,1,3,0.6931471805599453,3,6,6,0,0,0,2,352,0,0,0,4,8,4,0,1,1,0,1
4,3,4.2633832685897595,9.268986567408916,1,0,3,4,14,2,2,0,2,6,6,1977,2001,1,1,9,10,1,28.0,3,4,2,1200,0,410,1610,1,2,1,4,7.384610383176974,0,7.384610383176974,1,2,0,3,0.6931471805599453,2,6,6,2,2,480,2,168,68,0,4,4,8,4,1,1,1,0,0
9,3,4.356708826689592,9.127719343287845,1,3,3,4,20,2,2,0,5,6,4,1985,1985,1,1,6,6,1,336.0,2,4,1,0,0,741,741,1,4,1,4,6.885509670034818,755,7.457609289715606,0,2,1,3,0.6931471805599453,2,7,6,1,2,476,2,192,46,0,8,4,8,4,1,1,0,0,0
14,3,4.174387269895637,8.856376036730422,1,3,0,4,20,2,2,2,2,5,4,1979,1979,1,1,6,6,2,0.0,3,1,3,0,0,0,0,1,4,1,4,7.336936913707618,0,7.336936913707618,0,2,0,4,1.0986122886681098,3,8,6,0,2,410,2,0,0,0,8,3,8,2,1,0,1,1,1
4,3,4.553876891600541,9.249849505070895,1,0,3,0,5,2,2,0,2,7,4,2009,2009,1,1,12,13,2,0.0,3,4,2,0,0,1226,1226,1,0,1,4,7.112327444710911,0,7.112327444710911,0,2,0,3,0.6931471805599453,2,6,6,0,3,740,2,0,36,0,7,4,8,4,1,1,1,1,0
8,4,4.2633832685897595,8.95660873889395,1,3,3,0,9,2,2,0,0,7,3,1931,1950,1,1,11,12,1,600.0,3,1,2,224,0,816,1040,1,0,1,1,7.112327444710911,592,7.506042178518122,0,1,1,4,0.6931471805599453,3,7,6,2,1,240,2,0,0,0,8,1,8,4,1,1,0,1,1
9,1,4.330733340286331,9.145908511816794,1,3,3,4,21,2,2,0,5,8,4,2003,2004,3,1,12,13,1,768.0,2,4,2,0,0,1053,1053,1,0,1,4,6.960347729101308,939,7.597396320212795,0,2,1,3,0.6931471805599453,2,9,6,1,2,648,2,140,45,0,10,2,8,4,1,1,0,0,0
5,4,4.110873864173311,9.287394001418473,1,3,3,4,17,2,2,0,2,4,6,1885,1995,4,1,12,13,2,0.0,3,4,0,0,0,641,641,1,2,1,4,6.954638864880987,0,6.954638864880987,0,1,0,2,0.6931471805599453,3,6,6,0,1,273,0,0,0,0,10,1,8,4,1,1,1,1,1
4,4,3.9318256327243257,8.699681400989514,1,3,3,4,17,2,2,0,2,5,4,1948,1950,1,1,12,13,2,0.0,3,4,1,104,169,516,789,1,0,1,4,6.672032945461067,0,6.672032945461067,0,1,0,2,0.6931471805599453,3,5,6,0,1,250,2,0,0,0,6,2,8,5,1,1,1,1,1
8,4,4.454347296253507,9.04793908261736,1,3,3,0,9,0,2,0,0,5,6,1919,2005,1,1,5,5,2,0.0,3,4,1,0,0,793,793,2,4,0,1,6.905753276311464,520,7.325148957955575,0,2,0,3,0.6931471805599453,1,7,6,0,0,0,0,0,0,144,10,1,8,4,0,1,0,1,1
4,3,4.663439094112067,9.371778717853713,1,0,3,4,14,2,2,0,2,6,5,1977,1977,3,1,9,10,1,480.0,3,4,1,705,0,1139,1844,1,0,1,4,7.520234556474628,0,7.520234556474628,0,2,0,3,0.6931471805599453,3,7,6,1,2,546,2,0,122,0,0,4,0,4,1,1,1,1,0
8,3,4.330733340286331,9.161780181360806,1,3,3,4,7,2,2,0,0,6,3,1954,1972,1,1,13,14,2,0.0,3,4,1,444,0,550,994,1,2,1,4,7.104144092987527,639,7.526178913346146,0,2,0,4,0.6931471805599453,3,7,6,0,1,325,2,182,0,0,1,0,8,4,1,1,0,0,1
12,3,4.2633832685897595,8.955577146281511,1,0,3,4,8,2,2,0,7,7,4,2000,2000,1,1,12,13,2,0.0,3,4,2,250,0,134,384,1,0,1,4,6.652863029353347,656,7.266128779556451,0,2,1,3,0.6931471805599453,3,7,6,1,2,400,2,180,0,0,6,4,8,4,1,1,0,0,1
9,3,4.356708826689592,9.20693457884135,1,3,3,4,5,2,2,0,5,7,4,2007,2007,1,1,12,13,3,220.0,2,4,2,984,0,280,1264,1,0,1,4,7.1569563646156364,1414,7.89989532313973,1,2,1,4,0.6931471805599453,0,10,6,1,3,792,2,120,184,0,1,1,6,5,1,1,0,0,0
4,3,4.2633832685897595,9.952325334619427,1,3,0,0,6,2,2,0,2,6,4,1953,1953,3,1,13,14,1,184.0,3,2,1,35,869,905,1809,1,4,1,4,7.723120092266331,0,7.723120092266331,1,2,0,3,0.6931471805599453,2,7,6,2,2,450,2,166,120,192,1,1,0,0,1,1,1,0,0
10,3,4.127134385045092,8.890135107818843,1,0,3,4,6,2,2,0,5,6,7,1945,2002,2,1,13,14,2,0.0,3,4,1,774,150,104,1028,1,0,1,4,7.270312886079025,884,7.749753406274437,1,2,1,3,0.6931471805599453,2,9,6,1,1,180,2,224,0,0,9,1,8,4,1,1,0,0,1
1,1,3.5553480614894135,8.080546965824498,1,3,3,0,21,2,2,4,5,6,4,1999,1999,1,1,8,8,1,1129.0,3,4,2,419,0,310,729,1,2,1,4,6.593044534142437,729,7.285506548522785,0,2,1,2,0.6931471805599453,3,5,6,1,2,440,2,0,32,0,8,1,8,4,1,1,0,1,0
4,3,4.2633832685897595,9.360224821513475,1,3,3,4,19,2,2,0,2,5,4,1962,1962,1,1,13,14,1,116.0,3,4,1,170,670,252,1092,1,4,1,4,6.996681488176539,0,6.996681488176539,0,1,0,3,0.6931471805599453,3,6,6,1,1,288,2,0,20,144,11,3,8,4,1,1,1,1,0
4,3,4.31748811353631,9.052164937010307,1,3,3,0,7,2,2,0,2,5,4,2006,2007,1,1,12,13,2,0.0,3,4,2,0,0,1125,1125,1,2,1,4,7.026426808699636,0,7.026426808699636,0,1,1,2,0.6931471805599453,3,5,6,0,2,430,2,80,64,0,6,1,6,5,1,1,1,0,0
9,3,4.51085950651685,9.423595190540022,1,3,3,0,20,2,2,0,5,7,4,1990,1990,3,1,9,10,2,0.0,3,4,2,1470,0,203,1673,1,2,1,4,7.438383530044307,1523,8.078067881815437,1,3,0,5,0.6931471805599453,2,11,6,2,3,594,2,367,0,0,7,4,8,4,1,1,0,0,1
9,3,4.189654742026425,9.043340831280013,1,3,3,4,5,2,2,0,5,6,4,2005,2006,1,1,12,13,2,0.0,2,4,2,0,0,728,728,1,0,1,4,6.591673732008658,728,7.284134806195205,0,2,1,3,0.6931471805599453,2,8,6,1,2,390,2,0,24,0,9,0,6,5,1,1,0,1,0
12,3,4.2633832685897595,9.973666387157374,1,0,2,1,4,2,2,0,7,6,4,1969,1969,0,3,9,10,2,0.0,3,4,1,938,0,0,938,1,0,1,4,6.8966943316227125,0,6.8966943316227125,1,1,0,1,0.6931471805599453,3,4,6,2,2,540,2,0,130,0,1,0,8,4,1,1,1,1,0
8,4,3.9318256327243257,8.709630081951286,1,3,3,4,9,2,2,0,0,4,4,1939,1950,1,1,0,0,2,0.0,3,4,2,0,0,732,732,1,2,1,4,6.650279048587422,351,7.024649030453636,0,1,0,3,0.6931471805599453,3,4,6,0,1,264,1,0,0,140,8,1,8,4,1,1,0,1,1
4,3,4.330733340286331,9.155356063643422,1,3,3,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,1,135.0,3,2,1,570,0,510,1080,1,2,1,4,6.985641817639208,0,6.985641817639208,0,1,0,3,0.6931471805599453,3,5,6,0,1,288,2,0,0,0,8,2,8,4,1,1,1,1,1
0,3,4.02535169073515,8.973731569708402,1,3,3,4,20,2,2,4,2,6,4,1993,1993,1,1,9,10,2,0.0,2,4,2,300,0,899,1199,1,0,1,4,7.090076835776092,0,7.090076835776092,0,2,0,2,0.6931471805599453,2,5,6,0,2,530,2,0,63,0,5,2,8,4,1,1,1,1,0
4,3,3.8918202981106265,9.743553514619803,1,0,3,1,14,2,2,0,2,6,4,1979,1998,1,1,6,6,2,0.0,3,2,1,0,0,1362,1362,1,4,1,4,7.369600720526409,0,7.369600720526409,0,2,0,3,0.6931471805599453,3,7,6,1,2,435,2,192,0,0,0,3,8,4,1,1,1,0,1
3,4,4.110873864173311,8.821879862683842,1,3,3,4,9,2,2,1,0,6,7,1935,1982,1,1,13,14,2,0.0,3,1,1,490,0,30,520,1,2,0,4,6.255750041753367,0,6.626717749249025,1,1,0,2,0.6931471805599453,3,5,6,0,0,0,0,53,0,0,8,0,8,4,0,1,1,0,1
0,3,4.2633832685897595,8.502891406705377,1,0,3,4,13,2,2,4,2,6,4,1976,1976,1,1,9,10,2,0.0,3,4,1,120,0,958,1078,1,4,1,4,6.8658910748834385,0,6.8658910748834385,0,2,0,2,0.6931471805599453,3,5,6,1,2,440,2,0,205,0,4,1,8,4,1,1,1,1,0
7,4,4.02535169073515,8.386856689688234,1,0,0,4,17,1,2,0,1,5,6,1930,1950,1,1,14,14,2,0.0,3,2,0,116,0,556,672,1,0,1,4,6.734591659972948,0,6.734591659972948,0,1,0,3,0.6931471805599453,3,5,6,1,0,0,0,0,0,0,8,1,8,4,0,1,1,1,1
9,3,4.248495242049359,8.934718614016768,1,3,3,4,12,4,2,0,5,6,4,1966,1966,1,1,12,13,1,266.0,3,4,1,512,0,148,660,1,4,1,4,6.493753839851686,688,7.207118856207756,0,1,1,3,0.6931471805599453,3,6,6,1,2,453,2,188,108,0,9,0,8,4,1,1,0,0,0
4,3,4.248495242049359,9.102086786535928,1,3,3,4,12,2,2,0,2,5,6,1958,1991,1,1,9,10,1,85.0,3,4,1,567,28,413,1008,1,4,1,0,6.960347729101308,0,6.960347729101308,0,1,1,3,0.6931471805599453,0,6,6,0,2,750,2,0,80,0,9,0,8,0,1,1,1,1,0
9,3,4.48863636973214,9.561067663645012,1,3,3,0,12,2,2,0,5,7,5,1966,1966,1,1,8,8,1,309.0,3,4,1,445,0,479,924,1,0,1,4,7.104144092987527,941,7.67693714581808,0,2,1,4,0.6931471805599453,2,8,6,2,2,487,2,105,66,0,7,0,8,4,1,1,0,0,0
9,3,4.2633832685897595,9.411238314343073,1,0,3,0,8,2,2,0,5,6,4,2000,2000,1,1,12,13,1,40.0,2,4,2,695,0,297,992,1,0,1,4,6.930494765951626,1032,7.628031126930335,1,2,1,3,0.6931471805599453,2,7,6,1,2,390,2,24,48,0,9,3,8,4,1,1,0,0,0
4,3,4.330733340286331,8.907747686788648,1,3,3,0,12,2,2,0,2,5,5,1959,2002,1,1,8,8,2,0.0,3,4,1,405,0,658,1063,1,2,1,4,7.191429330036379,0,7.191429330036379,1,1,0,3,0.6931471805599453,2,7,6,0,2,624,2,0,0,0,9,1,8,4,1,1,1,1,1
4,3,4.2633832685897595,8.832587702434553,1,0,3,4,23,2,2,0,2,8,4,2001,2002,1,1,12,13,1,136.0,2,4,2,1005,0,262,1267,1,0,1,4,7.167809184316444,0,7.167809184316444,1,2,0,2,0.6931471805599453,2,6,6,0,2,471,2,192,25,0,8,3,8,4,1,1,1,0,0
4,3,4.3694478524670215,9.243388226022383,1,0,3,4,19,2,2,0,2,5,5,1968,1993,1,1,9,10,2,0.0,3,4,1,570,0,891,1461,1,2,1,4,7.451241684987676,0,7.451241684987676,0,2,1,3,0.6931471805599453,3,7,2,1,2,440,2,0,96,180,9,0,8,4,1,1,1,1,0
4,3,4.394449154672439,9.249657234353133,1,3,3,4,14,2,2,0,2,7,5,1970,1970,3,1,9,10,1,288.0,3,4,2,0,0,1304,1304,1,2,1,4,7.428333194190806,0,7.428333194190806,0,2,0,3,0.6931471805599453,3,7,6,1,2,530,2,98,0,0,7,2,8,4,1,1,1,0,1
4,3,4.2633832685897595,9.245321340871428,1,0,3,0,12,2,2,0,2,5,4,1967,1967,1,1,8,8,1,196.0,3,4,1,695,0,519,1214,1,4,1,4,7.102499355774649,0,7.102499355774649,0,2,0,3,0.6931471805599453,3,5,6,1,1,318,2,0,111,0,9,1,8,4,1,1,1,1,0
14,3,4.418840607796598,9.312084355859467,1,3,3,4,11,2,2,2,2,7,4,1988,1989,1,1,12,13,1,70.0,3,4,1,0,0,1907,1907,1,2,1,4,7.580699752224563,0,7.580699752224563,0,3,0,5,1.0986122886681098,3,9,6,0,3,766,2,0,0,0,9,0,8,3,1,1,1,1,1
9,3,4.30406509320417,9.112396727646056,1,0,3,4,5,2,2,0,5,8,4,1999,2000,1,1,12,13,1,320.0,2,4,2,668,0,336,1004,1,0,1,4,6.912742820493176,848,7.52456122628536,0,2,1,3,0.6931471805599453,2,7,6,2,3,660,2,224,106,0,3,2,8,4,1,1,0,0,0
9,3,4.189654742026425,9.64387450001194,1,0,3,4,5,2,2,0,5,6,4,1997,1997,1,1,12,13,2,0.0,3,4,2,821,0,107,928,1,0,1,4,6.834108738813838,836,7.475905969367397,1,2,1,3,0.6931471805599453,2,7,6,0,2,470,2,276,99,0,10,3,8,4,1,1,0,0,0
4,3,4.2626798770413155,9.259225769705994,1,3,3,2,12,2,2,0,2,4,4,1971,1971,1,1,6,6,2,0.0,3,4,1,432,0,432,864,1,4,1,4,6.762729506931879,0,6.762729506931879,0,1,0,3,0.6931471805599453,3,5,6,1,0,0,2,0,0,0,6,4,4,4,0,1,1,1,1
4,3,4.3694478524670215,9.362718052397065,1,3,3,4,5,2,2,0,2,7,4,2005,2005,1,1,12,13,2,0.0,2,4,2,1300,0,434,1734,1,0,1,4,7.45876269238096,0,7.45876269238096,1,2,0,3,0.6931471805599453,2,7,6,0,2,660,2,160,24,0,0,0,8,4,1,1,1,0,0
8,3,4.276666119016055,9.050288983827956,1,3,3,0,12,0,2,0,0,5,3,1952,1952,1,1,3,14,2,0.0,3,1,1,507,0,403,910,1,1,1,4,6.814542897259958,475,7.234177179749849,0,2,0,4,0.6931471805599453,3,6,6,0,2,720,2,0,0,0,8,4,8,4,1,1,0,1,1
4,3,4.3694478524670215,9.243388226022383,1,0,3,4,5,2,2,0,2,7,4,1999,1999,1,1,12,13,1,183.0,2,4,2,679,0,811,1490,1,0,1,4,7.31455283232408,0,7.31455283232408,1,2,0,3,0.6931471805599453,2,6,6,0,2,577,2,144,29,0,8,3,8,4,1,1,1,0,0
14,4,4.2626798770413155,9.116139576577355,1,3,3,4,19,5,2,2,2,5,4,1963,1963,1,1,6,6,1,336.0,3,4,1,1332,0,396,1728,1,4,1,4,7.455298485683291,0,7.455298485683291,1,2,0,6,1.0986122886681098,3,10,6,0,2,504,2,0,0,0,2,0,4,0,1,1,1,1,1
1,4,3.2188758248682006,7.833203948641057,1,3,3,4,7,2,2,3,5,6,4,2004,2006,1,1,12,13,3,50.0,2,4,2,0,0,970,970,1,0,1,4,6.878326468291325,739,7.444248649496705,0,2,0,3,0.6931471805599453,2,7,0,0,2,380,2,0,40,0,6,0,8,4,1,1,0,1,0
5,4,3.9512437185814275,8.71948076085107,1,3,3,0,3,2,2,0,2,5,6,1931,1993,1,1,13,14,2,0.0,3,4,0,209,0,506,715,1,4,1,0,6.775366090936392,0,6.775366090936392,1,1,0,2,0.6931471805599453,3,5,6,0,1,180,2,48,0,0,2,3,8,4,1,1,1,0,1
9,3,4.2633832685897595,9.159678457173955,1,0,3,1,8,2,2,0,5,7,4,2001,2001,1,1,12,13,1,180.0,2,4,2,0,0,884,884,1,0,1,4,6.785587645007929,1151,7.618742377670413,0,2,1,3,0.6931471805599453,2,8,6,1,2,434,2,144,48,0,7,4,8,4,1,1,0,0,0
4,3,4.1588830833596715,8.922791623969637,1,3,3,4,20,2,2,0,2,7,4,2004,2005,1,1,12,13,1,120.0,3,4,2,680,0,400,1080,1,0,1,4,6.985641817639208,0,6.985641817639208,1,1,0,3,0.6931471805599453,2,6,6,0,0,0,2,0,0,0,6,2,8,4,0,1,1,1,1
8,4,4.2633832685897595,8.738895704934043,1,3,3,4,3,2,2,0,0,5,3,1936,1950,1,1,8,8,2,0.0,3,4,0,0,0,896,896,1,2,1,0,6.799055862058796,448,7.20414929203594,0,1,0,3,0.6931471805599453,3,7,6,0,1,240,2,200,114,0,6,0,8,4,1,1,0,0,0
4,3,4.795790545596741,9.24541789858888,1,3,3,0,5,2,2,0,2,5,5,1975,1975,1,1,6,6,2,0.0,3,4,1,716,0,253,969,1,4,1,4,6.877296071497429,0,6.877296071497429,0,1,1,3,0.6931471805599453,3,5,6,0,2,440,2,0,0,0,0,1,8,4,1,1,1,1,1
4,3,4.68213122712422,9.539068413863964,1,3,3,4,16,2,2,0,2,8,4,2007,2008,3,1,12,13,3,436.0,2,4,2,1400,0,310,1710,1,0,1,4,7.444833273892193,0,7.444833273892193,1,2,0,2,0.6931471805599453,2,6,6,1,3,866,2,0,102,0,0,2,6,5,1,1,1,1,0
9,3,4.2633832685897595,9.602652693506046,1,0,3,1,14,2,2,0,5,6,4,1971,1971,1,1,6,6,1,252.0,3,4,1,416,0,409,825,1,2,1,4,7.001245622069476,896,7.597897950521784,0,2,1,4,0.6931471805599453,3,8,6,1,2,495,2,0,66,0,8,0,8,4,1,1,0,1,0
4,3,4.2633832685897595,9.510519035757246,1,3,3,4,4,2,2,0,2,6,6,1960,1975,0,1,3,10,2,0.0,3,4,1,429,1080,93,1602,1,2,1,4,7.133295954896068,0,7.133295954896068,1,1,0,1,0.6931471805599453,3,4,6,1,2,564,2,409,0,0,5,2,8,4,1,1,1,0,1
5,4,4.442651256490317,9.33617975681533,1,3,3,0,17,2,2,0,2,6,4,1923,1950,1,1,13,14,2,0.0,3,4,0,0,0,1200,1200,1,4,1,0,7.0909098220799835,0,7.0909098220799835,0,1,0,4,0.6931471805599453,3,7,6,0,1,312,2,0,0,228,5,0,8,3,1,1,1,1,1
8,3,4.110873864173311,9.169622538697624,1,3,3,0,7,0,2,0,0,6,4,1924,1950,1,1,13,14,2,0.0,3,4,0,0,0,572,572,3,1,0,1,6.35088571671474,524,7.00033446027523,0,1,0,2,0.6931471805599453,3,5,6,0,0,0,0,0,8,128,6,2,8,4,0,1,0,1,0
4,3,4.110873864173311,8.881975184248867,1,3,3,4,12,2,2,0,2,5,6,1950,1950,3,1,13,14,2,0.0,3,4,1,0,0,0,0,1,4,1,1,6.947937068614969,0,6.947937068614969,0,1,0,2,0.6931471805599453,3,5,6,0,2,625,2,0,0,0,8,0,8,4,1,0,1,1,1
9,3,4.532599493153256,9.392995206560258,1,3,3,0,23,2,2,0,5,8,4,2009,2010,1,1,12,13,1,84.0,2,4,2,0,0,774,774,1,0,1,4,6.652863029353347,1194,7.585281078639126,0,2,1,4,0.6931471805599453,0,8,6,1,3,680,2,0,75,0,7,4,6,5,1,1,0,1,0
9,1,4.61512051684126,9.437714959818209,1,3,3,0,21,2,2,0,5,7,4,2004,2005,1,1,12,13,2,0.0,2,4,2,222,0,769,991,1,0,1,4,6.899723107284872,956,7.5745584842024805,0,2,1,3,0.6931471805599453,2,8,6,1,2,678,2,0,136,0,7,4,8,4,1,1,0,1,0
9,3,4.90527477843843,9.87194528452625,1,0,1,0,8,2,2,0,5,7,4,2005,2006,1,1,12,13,1,456.0,2,4,2,57,0,1335,1392,1,0,1,4,7.239214973779806,1070,7.809135398120538,1,2,1,4,0.6931471805599453,2,9,6,1,2,576,2,239,132,0,5,0,6,5,1,1,0,0,0
4,3,4.2633832685897595,9.316590491818841,1,0,3,1,24,2,2,0,2,6,5,1984,1984,1,1,9,10,2,0.0,3,4,2,660,0,572,1232,1,4,1,4,7.117205503164344,0,7.117205503164344,0,2,0,3,0.6931471805599453,3,6,6,0,2,516,2,0,0,0,8,2,8,4,1,1,1,1,1
9,3,4.709530201312334,9.524347869595513,1,0,3,4,16,2,2,0,5,9,4,2003,2004,1,1,12,13,1,664.0,2,4,2,1016,0,556,1572,1,0,1,4,7.360739903058278,1096,7.889459149404524,1,2,1,3,0.6931471805599453,0,10,6,2,3,726,2,400,0,0,5,2,8,4,1,1,0,0,1
4,3,4.564348191467836,9.407796816354407,1,3,3,0,16,2,2,0,2,7,4,2005,2005,1,1,12,13,1,226.0,2,4,2,1201,0,340,1541,1,0,1,4,7.340835554123275,0,7.340835554123275,0,2,0,3,0.6931471805599453,2,7,6,1,2,532,2,0,70,0,7,4,6,5,1,1,1,1,0
7,3,4.02535169073515,8.612685172875459,1,3,3,4,17,2,2,0,1,4,5,1956,1956,1,1,8,8,2,0.0,3,4,1,0,0,882,882,1,0,1,4,6.78332520060396,0,6.78332520060396,0,1,0,1,0.6931471805599453,3,4,6,0,0,0,2,0,0,0,6,1,8,4,0,1,1,1,1
6,4,3.713572066704308,8.594339400592892,1,3,3,0,17,2,2,0,2,6,6,1926,2004,1,1,8,8,2,0.0,3,2,0,370,0,779,1149,1,2,1,0,7.047517221357296,467,7.388327859577107,0,2,0,3,0.6931471805599453,2,5,6,0,1,216,2,0,0,183,1,1,8,4,1,1,0,1,1
3,3,4.143134726391533,9.220983532074662,1,3,3,4,7,2,2,1,0,5,6,1940,1999,1,1,13,14,2,0.0,3,2,0,351,181,112,644,1,2,1,4,6.695798917058491,547,7.212294468500341,1,2,0,4,1.0986122886681098,3,6,6,0,0,0,2,140,0,0,11,2,8,4,0,1,0,0,1
4,3,4.2633832685897595,9.278839788400875,1,0,3,4,4,2,2,0,2,5,4,1955,1993,3,1,13,14,2,0.0,2,4,1,379,768,470,1617,1,0,1,0,7.532623618788788,0,7.532623618788788,1,1,0,2,0.6931471805599453,3,7,6,3,1,303,2,476,0,0,2,3,0,4,1,1,1,0,1
